matches_filters,acs_lower_rent_quartile_census_tract,acs_lower_rent_quartile_neighborhood_cluster,acs_lower_rent_quartile_ward,acs_median_rent_census_tract,acs_median_rent_neighborhood_cluster,acs_median_rent_ward,acs_upper_rent_quartile_census_tract,acs_upper_rent_quartile_neighborhood_cluster,acs_upper_rent_quartile_ward,added_to_catalog,anc,bldg_count,building_permits_census_tract,building_permits_neighborhood_cluster,building_permits_rate_census_tract,building_permits_rate_neighborhood_cluster,building_permits_rate_ward,building_permits_ward,bus_routes_nearby,cat_at_risk,cat_expiring,cat_failing_insp,cat_lost,cat_more_info,cat_replaced,category_code,census_tract,census_tract_2010,construction_permits_census_tract,construction_permits_neighborhood_cluster,construction_permits_rate_census_tract,construction_permits_rate_neighborhood_cluster,construction_permits_rate_ward,construction_permits_ward,contract_number,crime_count_census_tract,crime_count_neighborhood_cluster,crime_count_ward,crime_rate_census_tract,crime_rate_neighborhood_cluster,crime_rate_ward,fraction_black_census_tract,fraction_black_neighborhood_cluster,fraction_black_ward,fraction_foreign_census_tract,fraction_foreign_neighborhood_cluster,fraction_foreign_ward,fraction_single_mothers_census_tract,fraction_single_mothers_neighborhood_cluster,fraction_single_mothers_ward,geobg2020,geoblk2020,hud_mgr_name,hud_mgr_type,hud_own_effect_dt,hud_own_name,hud_own_type,id,id_census_tract,id_neighborhood_cluster,id_ward,in_dchousing,in_dhcd,in_prescat,income_per_capita_census_tract,income_per_capita_neighborhood_cluster,income_per_capita_ward,labor_participation_census_tract,labor_participation_neighborhood_cluster,labor_participation_ward,latitude,longitude,mar_id,most_recent_reac_score_date,most_recent_reac_score_id,most_recent_reac_score_num,most_recent_topa_date,nearest_metro_station,neighborhood_cluster,neighborhood_cluster_2000,neighborhood_cluster_desc,neighborhood_cluster_desc_2000,nlihc_id,non_violent_crime_count_census_tract,non_violent_crime_count_neighborhood_cluster,non_violent_crime_count_ward,non_violent_crime_rate_census_tract,non_violent_crime_rate_neighborhood_cluster,non_violent_crime_rate_ward,pbca,poverty_rate_census_tract,poverty_rate_neighborhood_cluster,poverty_rate_ward,proj_addre,proj_address_id,proj_ayb,proj_city,proj_eyb,proj_image_url,proj_name,proj_name_addre,proj_owner_type,proj_st,proj_streetview_url,proj_unit_tot_matches,proj_units_assist_max,proj_units_assist_min,proj_units_mar,proj_units_tot,proj_units_tot_mar,psa2012,residential_units_census_tract,residential_units_neighborhood_cluster,residential_units_ward,status,subsidized,subsidy_end_first,subsidy_end_last,subsidy_info_source_property,subsidy_start_first,subsidy_start_last,sum_appraised_value_current_impr,sum_appraised_value_current_land,sum_appraised_value_current_total,topa_count,unique_data_id,update_dtm,violent_crime_count_census_tract,violent_crime_count_neighborhood_cluster,violent_crime_count_ward,violent_crime_rate_census_tract,violent_crime_rate_neighborhood_cluster,violent_crime_rate_ward,ward,ward12,xcoord,ycoord,zip,zip_string,zone_census_tract,zone_neighborhood_cluster,zone_type_census_tract,zone_type_neighborhood_cluster,zone_type_ward,zone_ward,klass,previous_filters
TRUE,,-266860201,-100564452,,965,-29124020,,1285,1296,9/3/2015,ANC 8B,9,,,,,,,24,No,Yes,No,No,No,No,2 - Expiring Subsidy,DC Tract 74.08,DC Tract 74.08,,,,,,,DC39K100004,,,,,,,,0.970238095,0.868880812,,0.00709707,0.03304858,,0.237637363,0.162566757,"DC Tract 74.08, block group 2","DC Tract 74.08, block 2000","Gateway Management Services, LLC",Profit motivated,9/8/2022,Langston Lane Community Partners LLC,Profit motivated,972ad242-1342-4081-8445-693419411e28,,e5fddcd0-e867-4e27-8c07-fa8750766946,c17b775c-853a-4b58-bcd1-c0a91edbbb93,,,,,13461.73981,23441.89576,,0.355311355,0.448563181,38.85517669,-76.97153169,298590,5/4/2022,ff6f365f-e48b-4071-945c-45d57ac28519,47,,,Cluster 36,Cluster 36,"Woodland/Fort Stanton, Garfield Heights, Knox Hill","Woodland/Fort Stanton, Garfield Heights, Knox Hill",NL000190,,,,,,,Yes,,0.359203297,0.296864592,2726 Langston Place SE; 2728 Langston Place SE; 2730 Langston Place SE; others,298590,1973,Washington,1977,http://citizenatlas.dc.gov/mobilevideo/20041014/ME101737.jpg,Langston Lane,Langston Lane: 2726 Langston Place SE; 2728 Langston Place SE; 2730 Langston Place SE; others,Non-profit,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.85574837,-76.97240629&cbp=11,130.114798876596,,0,2.09",,117,117,118,117,,PSA 702,,3365,42106,Active,Yes,12/31/2028,1/1/2039,,1/1/2002,1/1/2009,5696690,2460600,8157290,0,prescat_project,08DEC22:13:26:48,,,,,,,Ward 8,Ward 8,402471.0033,131929.9222,20020,ZIP 20020,,Cluster 36,,neighborhood_cluster,ward,Ward 8,stay,TRUE
TRUE,,-24455026,-131283925,,812,-30539980,,1080,-30539700,9/3/2015,ANC 7F,117,,,,,,,14,No,No,No,No,No,No,5 - Other Subsidized Property,DC Tract 99.07,DC Tract 99.07,,,,,,,,,,,,,,,0.923005908,0.867653402,,0.044774742,0.04147863,,0.178175775,0.133892974,"DC Tract 99.07, block group 2","DC Tract 99.07, block 2006",,Individual,,,Individual,1cf6d6d1-bf2f-4b86-aa0e-e98380779fcd,,b264f1db-8f06-488f-b92f-9df312f94df9,3db2b486-6b0b-460b-9262-052e73155c53,,,,,23880.74478,26204.90839,,0.449132201,0.466984357,38.88104287,-76.93747261,278496,,,,8/27/2008,,Cluster 33,Cluster 33,"Capitol View, Marshall Heights, Benning Heights","Capitol View, Marshall Heights, Benning Heights",NL000043,,,,,,,No,,0.294359306,0.23657441,4387 F Street SE; 4389 F Street SE; 4390 G Street SE; others,278496,,Washington,1965,http://citizenatlas.dc.gov/mobilevideo/20041007/Q7094654.jpg,Benning Terrace,Benning Terrace: 4387 F Street SE; 4389 F Street SE; 4390 G Street SE; others,DC government,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.88162051,-76.93977794&cbp=11,194.960291366387,,0,2.09",,274,274,275,274,,PSA 604,,8921,40634,Active,Yes,,,,,,8907150,17292090,26199240,1,prescat_project,03SEP15:17:34:41,,,,,,,Ward 7,Ward 7,405425.3085,134802.7343,20019,ZIP 20019,,Cluster 33,,neighborhood_cluster,ward,Ward 7,stay,TRUE
TRUE,,434,1045,,587,1474,,754,1998,9/3/2015,ANC 6D,1,,,,,,,14,No,No,No,No,No,No,5 - Other Subsidized Property,DC Tract 64,DC Tract 64,,,,,,,,,,,,,,,0.485219789,0.217613784,,0.094041967,0.083063526,,0.07627508,0.033884113,"DC Tract 64, block group 1","DC Tract 64, block 1004",,Individual,,,Individual,3fcad2e4-c32e-4b91-b959-21ed6809dac4,,aa35b8b6-e8fe-46b0-be2f-d61c1cdff743,0e4b5e00-481e-4ac6-bc34-a3841639175b,,,,,49220.86078,72722.83953,,0.612038597,0.673476983,38.87593234,-77.01325802,72281,,,,,0.33,Cluster 09,Cluster 9,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point","Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",NL000146,,,,,,,No,,0.26742227,0.102452458,1200 Delaware Avenue SW,72281,1958,Washington,1988,http://citizenatlas.dc.gov/mobilevideo/20041020/OK134118.jpg,Greenleaf Senior,Greenleaf Senior: 1200 Delaware Avenue SW,DC government,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.87593234,-77.01325802&cbp=11,180.601163467769,,0,2.09",,215,215,215,215,,PSA 105,,,59331,Active,Yes,,,,,,52563560,16150220,68713780,0,prescat_project,03SEP15:17:34:41,,,,,,,Ward 6,Ward 6,398849.56,134233.65,20024,ZIP 20024,,Cluster 09,,neighborhood_cluster,ward,Ward 6,stay,TRUE
TRUE,,-119732828,-74408664,,1173,1113,,1765,1670,9/3/2015,ANC 1A,1,,,,,,,37,No,Yes,No,No,No,No,2 - Expiring Subsidy,DC Tract 28.01,DC Tract 28.01,,,,,,,DC39A001003,,,,,,,,0.294226418,0.27258699,,0.231600204,0.199959303,,0.048538965,0.03784847,"DC Tract 28.01, block group 2","DC Tract 28.01, block 2006","Habitat America, LLC",Profit motivated,8/2/2007,Cavalier Apartments LP,Profit motivated,54e8259d-0b51-4fdc-819f-a8221fe51232,,72a14ee0-5037-4989-ae00-05ca64923bb2,df8c1d56-4e4e-47bb-a290-9855f5ef20ff,,,,,49070.41053,57968.60471,,0.694022043,0.701519365,38.93461778,-77.03317591,234780,9/23/2019,f441132d-78a9-454f-84d7-1f1f608e8607,87,,0.42,Cluster 02,Cluster 2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",NL000065,,,,,,,Yes,,0.132064913,0.10259106,3500 14th Street NW,234780,1927,Washington,1965,http://citizenatlas.dc.gov/mobilevideo/20040815/DF100904.jpg,Hubbard Place (Cavalier Apts),Hubbard Place (Cavalier Apts): 3500 14th Street NW,For-profit,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.93461778,-77.03317591&cbp=11,278.221657242962,,0,2.09",,239,230,230,239,,PSA 409,,,47990,Active,Yes,7/27/2027,7/27/2037,4229,2/24/1984,7/27/2007,37310000,4792280,42102280,0,prescat_project,08DEC22:13:26:48,,,,,,,Ward 1,Ward 1,397123.59,140748.65,20010,ZIP 20010,,Cluster 02,,neighborhood_cluster,ward,Ward 1,stay,TRUE
TRUE,,-16220981,-26035238,,-149197234,-69508867,,1646,1755,9/3/2015,ANC 5C,1,,,,,,,17,No,Yes,No,No,No,No,2 - Expiring Subsidy,DC Tract 111,DC Tract 111,,,,,,,DC39M000046,,,,,,,,0.611863956,0.637404896,,0.093994952,0.101676665,,0.0427129,0.055080284,"DC Tract 111, block group 2","DC Tract 111, block 2020",Abel Bishop Clarke Realty,Profit motivated,9/1/1973,Second New St. Paul Housing Inc.,Non-profit,47b86b8e-4dfd-40d1-a979-69035dd4a0bb,,c26f7945-a717-4842-813f-f8b20cd35787,9f91ef5e-3c44-408a-8393-f69535943b02,,,,,42853.56171,41407.12347,,0.547628537,0.572633796,38.92623792,-76.97138468,287033,4/15/2022,9cb91473-9308-4f97-99a9-64608691e5fc,88,,,Cluster 22,Cluster 22,"Brookland, Brentwood, Langdon","Brookland, Brentwood, Langdon",NL000297,,,,,,,Yes,,0.177560781,0.151716304,2412 Franklin Street NE,287033,,Washington,1900,http://citizenatlas.dc.gov/mobilevideo/20040915/QF080526.jpg,The Green Valley Apts,The Green Valley Apts: 2412 Franklin Street NE,Religious organization,DC,,,100,72,100,100,,PSA 503,,6442,46532,Active,Yes,8/1/2023,3/31/2028,,9/1/1973,10/1/2001,9612550,982870,10595420,0,prescat_project,08DEC22:13:26:48,,,,,,,Ward 5,Ward 5,402481.29,139818.28,20018,ZIP 20018,,Cluster 22,,neighborhood_cluster,ward,Ward 5,stay,TRUE
TRUE,,-65691897,-100564452,,-77839317,-29124020,,1150,1296,9/3/2015,ANC 8E,100,,,,,,,19,No,No,No,No,No,No,5 - Other Subsidized Property,DC Tract 98.02,DC Tract 98.02,,,,,,,,,,,,,,,0.921666238,0.868880812,,0.030382837,0.03304858,,0.130299332,0.162566757,"DC Tract 98.02, block group 1","DC Tract 98.02, block 1001","CIH Properties, Inc.",Individual,,"Highland Dwellings Residential, LP",,ea5e116b-e8b4-4156-8f18-e9347d079b4f,,419c47bf-f3aa-4dce-9529-a3a26533e44c,c17b775c-853a-4b58-bcd1-c0a91edbbb93,,,,,26763.08007,23441.89576,,0.468942703,0.448563181,38.83260733,-76.99612699,150768,,,,,,Cluster 39,Cluster 39,"Congress Heights, Bellevue, Washington Highlands","Congress Heights, Bellevue, Washington Highlands",NL000157,,,,,,,No,,0.285007708,0.296864592,3827 8th Street SE; 3829 8th Street SE; 3831 8th Street SE; others,150768,1942,Washington,1958,http://citizenatlas.dc.gov/mobilevideo/20041014/OE121200.jpg,Highland Dwellings,Highland Dwellings: 3827 8th Street SE; 3829 8th Street SE; 3831 8th Street SE; others,Non-profit,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.8340184,-76.99531006&cbp=11,243.337250885781,,0,2.09",,208,184,100,208,,PSA 706,,15380,42106,Active,Yes,,,,,,3088340,5868110,8956450,0,prescat_project,10OCT16:14:09:26,,,,,,,Ward 8,Ward 8,400336.2766,129424.1924,20032,ZIP 20032,,Cluster 39,,neighborhood_cluster,ward,Ward 8,stay,TRUE
TRUE,,-119732828,-74408664,,1173,1113,,1765,1670,9/3/2015,ANC 1A,1,,,,,,,38,No,Yes,No,No,No,No,5 - Other Subsidized Property,DC Tract 28.01,DC Tract 28.01,,,,,,,DC39A001002,,,,,,,,0.294226418,0.27258699,,0.231600204,0.199959303,,0.048538965,0.03784847,"DC Tract 28.01, block group 1","DC Tract 28.01, block 1001","CIH Properties, Inc",Profit motivated,12/10/1982,"Oak Street Preservation, LLC",Profit motivated,82c37323-50e3-40ba-825b-ee9107187c1a,,72a14ee0-5037-4989-ae00-05ca64923bb2,df8c1d56-4e4e-47bb-a290-9855f5ef20ff,,,,,49070.41053,57968.60471,,0.694022043,0.701519365,38.93430708,-77.03473259,234605,2/4/2022,cbcba245-5d4e-486a-8390-1e3d7a44419c,86,,0.47,Cluster 02,Cluster 2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",NL000218,,,,,,,Yes,,0.132064913,0.10259106,1456 Oak Street NW,234605,1965,Washington,1972,http://citizenatlas.dc.gov/mobilevideo/20040816/DG094629.jpg,Oak Street Apts,Oak Street Apts: 1456 Oak Street NW,Non-profit,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.93430708,-77.03473259&cbp=11,220.171903780237,,0,2.09",,50,50,51,51,,PSA 409,,,47990,Active,Yes,9/7/2034,9/7/2034,9420,10/8/1981,10/8/1981,4278500,1793500,6072000,0,prescat_project,08DEC22:13:26:48,,,,,,,Ward 1,Ward 1,396988.61,140714.21,20010,ZIP 20010,,Cluster 02,,neighborhood_cluster,ward,Ward 1,stay,TRUE
TRUE,,-109010846,-131283925,,1017,-30539980,,1318,-30539700,9/3/2015,ANC 7C,1,,,,,,,15,No,Yes,No,No,No,No,2 - Expiring Subsidy,DC Tract 78.08,DC Tract 78.08,,,,,,,,,,,,,,,0.958301796,0.867653402,,0.023670268,0.04147863,,0.150209867,0.133892974,"DC Tract 78.08, block group 2","DC Tract 78.08, block 2014",,Individual,,"East Capitol Gateway Senior Rental, LP",,f0410a07-d64b-4362-ac75-300dedbbb883,,d51c3340-d755-4f42-aca6-8a83ed736d33,3db2b486-6b0b-460b-9262-052e73155c53,,,,,20208.48854,26204.90839,,0.468451111,0.466984357,38.89147424,-76.91739053,286586,8/4/2021,bf1cf47c-a01b-406a-9a3a-b14369d18eb1,85,,0.36,Cluster 31,Cluster 31,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights","Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",NL001000,,,,,,,No,,0.250395651,0.23657441,201 58th Street NE,286586,2004,Washington,2005,http://citizenatlas.dc.gov/mobilevideo/20040729/DT072948.jpg,Capitol Gateway Senior Estates,Capitol Gateway Senior Estates: 201 58th Street NE,DC government,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.89147424,-76.91739053&cbp=11,90.8904541313962,,0,2.09",,152,152,151,152,,PSA 608,,6432,40634,Active,Yes,3/1/2020,12/31/2034,4627,12/31/2004,3/1/2005,28821520,4820910,33642430,0,prescat_project,08DEC22:11:55:07,,,,,,,Ward 7,Ward 7,407166.72,135962.08,20019,ZIP 20019,,Cluster 31,,neighborhood_cluster,ward,Ward 7,stay,TRUE
TRUE,,-24455026,-131283925,,812,-30539980,,1080,-30539700,9/3/2015,ANC 7E,1,,,,,,,18,No,Yes,No,No,No,No,5 - Other Subsidized Property,DC Tract 99.04,DC Tract 99.04,,,,,,,,,,,,,,,0.923005908,0.867653402,,0.044774742,0.04147863,,0.178175775,0.133892974,"DC Tract 99.04, block group 1","DC Tract 99.04, block 1002",,Individual,,A Street Manor Cooperative,Non-profit,fea422c2-42b6-4d3b-995f-691ba629d065,,b264f1db-8f06-488f-b92f-9df312f94df9,3db2b486-6b0b-460b-9262-052e73155c53,,,,,23880.74478,26204.90839,,0.449132201,0.466984357,38.88835481,-76.93142962,288325,,,,,,Cluster 33,Cluster 33,"Capitol View, Marshall Heights, Benning Heights","Capitol View, Marshall Heights, Benning Heights",NL000370,,,,,,,No,,0.294359306,0.23657441,4920 A Street SE,288325,1953,Washington,1981,http://citizenatlas.dc.gov/mobilevideo/20041004/Q4114148.jpg,A Street Manor Coop,A Street Manor Coop: 4920 A Street SE,For-profit,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.88835481,-76.93142962&cbp=11,16.023343157014,,0,2.09",,15,15,16,15,,PSA 604,,8921,40634,Active,Yes,1/1/2024,11/1/2046,,1/1/2004,11/1/2006,547830,690720,1238550,0,prescat_project,27JAN20:10:10:04,,,,,,,Ward 7,Ward 7,405949.03,135614.79,20019,ZIP 20019,,Cluster 33,,neighborhood_cluster,ward,Ward 7,stay,TRUE
TRUE,,-77612104,-26035238,,978,-69508867,,1374,1755,9/3/2015,ANC 5A,1,,,,,,,18,No,Yes,No,No,No,No,2 - Expiring Subsidy,DC Tract 95.08,DC Tract 95.08,,,,,,,DC39S001001,,,,,,,,0.718344088,0.637404896,,0.120506159,0.101676665,,0.053465181,0.055080284,"DC Tract 95.08, block group 4","DC Tract 95.08, block 4004","Foundation Property Management, Inc.",Profit motivated,8/13/2003,"North Capitol At Plymouth, Inc.",Non-profit,4a9ab4a4-6ff5-407f-8c97-f8ee2658dea2,,0ef4dc88-d185-49b3-9ad7-c4f998f0a5c7,9f91ef5e-3c44-408a-8393-f69535943b02,,,,,36738.41239,41407.12347,,0.52258443,0.572633796,38.95406808,-77.00866516,298101,3/2/2020,c4b066a6-6649-4cc0-8095-03876e70035a,98,,,Cluster 19,Cluster 19,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill","Lamond Riggs, Queens Chapel, Fort Totten, Pleasant Hill",NL000215,,,,,,,No,,0.121176569,0.151716304,5233 North Capitol Street NE,298101,2004,Washington,2004,http://citizenatlas.dc.gov/mobilevideo/NO_IMAGE/No_Image_Available.JPG,North Capitol at Plymouth (N. Capitol Plymouth Sr. Apts.),North Capitol at Plymouth (N. Capitol Plymouth Sr. Apts.): 5233 North Capitol Street NE,Non-profit,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.95406808,-77.00866516&cbp=11,99.9346781567234,,0,2.09",,68,68,69,68,,PSA 405,,7178,46532,Active,Yes,1/31/2023,9/1/2044,,9/1/2004,2/1/2005,40970280,527000,41497280,0,prescat_project,08DEC22:13:26:48,,,,,,,Ward 5,Ward 5,399248.92,142907.32,20011,ZIP 20011,,Cluster 19,,neighborhood_cluster,ward,Ward 5,stay,TRUE
TRUE,,-53977295,-39265450,,-62471241,-30282154,,-62470920,-65615482,9/3/2015,ANC 4D,1,,,,,,,8,No,No,No,No,No,No,5 - Other Subsidized Property,DC Tract 21.01,DC Tract 21.01,,,,,,,,,,,,,,,0.492497843,0.508631009,,0.242824931,0.21584706,,0.039000084,0.041682628,"DC Tract 21.01, block group 3","DC Tract 21.01, block 3001",,Individual,,,Individual,8932f8b7-f816-468f-a891-0f8aab3d1964,,25077bc7-5a9e-4061-8bad-16ea42914bb6,2b1767b2-d181-4e55-b3f1-ebe95fe9ffd4,,,,,46312.07238,48544.94044,,0.606630849,0.579558514,38.95465983,-77.02367526,250242,,,,,,Cluster 18,Cluster 18,"Brightwood Park, Crestwood, Petworth","Brightwood Park, Crestwood, Petworth",NL000408,,,,,,,No,,0.095843888,0.099502011,5311 8th Street NW,250242,1925,Washington,1965,http://citizenatlas.dc.gov/mobilevideo/20040722/MM094423.jpg,5311 8th St NW,5311 8th St NW: 5311 8th Street NW,For-profit,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.95465983,-77.02367526&cbp=11,83.9876204559687,,0,2.09",,10,10,11,11,,PSA 403,,16926,36396,Active,Yes,,,,,,1033680,141270,1174950,0,prescat_project,03SEP15:17:34:41,,,,,,,Ward 4,Ward 4,397947.89,142973.24,20011,ZIP 20011,,Cluster 18,,neighborhood_cluster,ward,Ward 4,stay,TRUE
TRUE,,779,1045,,1098,1474,,1440,1998,9/3/2015,ANC 6E,28,,,,,,,23,No,No,No,No,No,No,5 - Other Subsidized Property,DC Tract 47.04,DC Tract 47.01,,,,,,,,,,,,,,,0.212452516,0.217613784,,0.173631057,0.083063526,,0.020476235,0.033884113,"DC Tract 47.04, block group 1","DC Tract 47.04, block 1003",,Individual,,Dcha,,487c3a4c-cbbf-4150-9729-93662fd5fbd5,,2a99f2ea-65aa-4f20-bc35-c4d13d71e35a,0e4b5e00-481e-4ac6-bc34-a3841639175b,,,,,78460.67006,72722.83953,,0.760400259,0.673476983,38.90351688,-77.01098268,290893,,,,,,Cluster 08,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",NL000287,,,,,,,No,,0.123598629,0.102452458,45 K Street NW; 47 K Street NW; 49 K Street NW; others,290893,1982,Washington,1982,http://citizenatlas.dc.gov/mobilevideo/20041003/Q3105531.jpg,Sursum Corda,Sursum Corda: 45 K Street NW; 47 K Street NW; 49 K Street NW; others,US government,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.9035616,-77.01120815&cbp=11,2.93702753673357,,0,2.09",,28,28,29,28,,PSA 103,,,59331,Active,Yes,,,,,,355560,8085000,8440560,0,prescat_project,03SEP15:17:34:41,,,,,,,Ward 6,Ward 6,399047.3668,137295.7236,20001,ZIP 20001,,Cluster 08,,neighborhood_cluster,ward,Ward 6,stay,TRUE
TRUE,,-119732828,-74408664,,1173,1113,,1765,1670,9/3/2015,ANC 1B,1,,,,,,,37,No,Yes,No,No,No,No,5 - Other Subsidized Property,DC Tract 37.01,DC Tract 37,,,,,,,,,,,,,,,0.294226418,0.27258699,,0.231600204,0.199959303,,0.048538965,0.03784847,"DC Tract 37.01, block group 2","DC Tract 37.01, block 2001",,Individual,,Development Corporation of Columbia Heights / James Speight,,cb9e42c2-f73a-4b77-aed8-aa23c9009d9f,,72a14ee0-5037-4989-ae00-05ca64923bb2,df8c1d56-4e4e-47bb-a290-9855f5ef20ff,,,,,49070.41053,57968.60471,,0.694022043,0.701519365,38.9212151,-77.0344799,234160,12/20/2021,187000ca-307c-4bc5-9307-3f9310853f10,85,5/15/2018,,Cluster 02,Cluster 2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",NL000066,,,,,,,No,,0.132064913,0.10259106,1474 Chapin Street NW,234160,1930,Washington,1957,http://citizenatlas.dc.gov/mobilevideo/20041003/M3082824.jpg,Chapin Street Apts,Chapin Street Apts: 1474 Chapin Street NW,For-profit,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.9212151,-77.0344799&cbp=11,182.605863743029,,0,2.09",,15,15,15,15,,PSA 304,,,47990,Active,Yes,11/30/2018,5/1/2039,6431,11/30/2003,7/1/2004,1150940,729730,1880670,1,prescat_project,08DEC22:11:55:07,,,,,,,Ward 1,Ward 1,397009.97,139260.88,20009,ZIP 20009,,Cluster 02,,neighborhood_cluster,ward,Ward 1,stay,TRUE
TRUE,,906,-17678468,,1109,1100,,1378,1388,9/3/2015,ANC 3B,6,,,,,,,3,No,Yes,No,No,No,No,2 - Expiring Subsidy,DC Tract 3,DC Tract 3,,,,,,,DC390010018,,,,,,,,0.059307053,0.084655222,,0.221407106,0.186579945,,0.011048259,0.013538311,"DC Tract 3, block group 2","DC Tract 3, block 2003",Beecher Cooperative,Non-profit,1/31/1981,Beecher Cooperative,Non-profit,ad622c9e-db1f-44f6-9d89-6d4b7f511ec7,,4190b255-0ceb-43d9-892b-7b23eba55a73,8b0aa87b-818f-404c-b07e-0be4ba091c09,,,,,80705.78752,91637.81715,,0.656354958,0.612628961,38.92134464,-77.08026451,224284,12/16/2021,93eca8fd-47cd-4de6-86a2-d20b50b84732,84,,,Cluster 14,Cluster 4,"Cathedral Heights, McLean Gardens, Glover Park","Georgetown, Burleith/Hillandale",NL000036,,,,,,,Yes,,0.123121796,0.07362476,2301 41st Street NW; 2307 41st Street NW; 2310 40th Place NW; others,224284,1942,Washington,1942,http://citizenatlas.dc.gov/mobilevideo/20040831/OV092400.jpg,Beecher Cooperative,Beecher Cooperative: 2301 41st Street NW; 2307 41st Street NW; 2310 40th Place NW; others,Resident owner,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.92137841,-77.08047362&cbp=11,93.9266489582012,,0,2.09",,26,26,63,26,,PSA 204,,14305,45398,Active,Yes,4/30/2027,4/30/2027,,5/1/2001,5/1/2001,2144040,1429320,3573360,0,prescat_project,08DEC22:13:26:48,,,,,,,Ward 3,Ward 3,393039.63,139277.755,20007,ZIP 20007,,Cluster 14,,neighborhood_cluster,ward,Ward 3,stay,TRUE
TRUE,,-77612104,-39265450,,978,-30282154,,1374,-65615482,9/3/2015,ANC 4D,1,,,,,,,9,No,No,No,No,No,No,5 - Other Subsidized Property,DC Tract 22.02,DC Tract 22.02,,,,,,,,,,,,,,,0.718344088,0.508631009,,0.120506159,0.21584706,,0.053465181,0.041682628,"DC Tract 22.02, block group 1","DC Tract 22.02, block 1002",,Individual,,,Individual,7e72ef43-2597-4cf8-b983-bb1b044282be,,0ef4dc88-d185-49b3-9ad7-c4f998f0a5c7,2b1767b2-d181-4e55-b3f1-ebe95fe9ffd4,,,,,36738.41239,48544.94044,,0.52258443,0.579558514,38.95164933,-77.01206642,243585,,,,,,Cluster 19,Cluster 19,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill","Lamond Riggs, Queens Chapel, Fort Totten, Pleasant Hill",NL000404,,,,,,,No,,0.121176569,0.099502011,5030 1st Street NW,243585,1937,Washington,1957,http://citizenatlas.dc.gov/mobilevideo/20040720/MK113631.jpg,5030 First St NW,5030 First St NW: 5030 1st Street NW,For-profit,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.95164933,-77.01206642&cbp=11,302.76808934216,,0,2.09",,,,13,13,,PSA 407,,7178,36396,Active,No,,,,,,1384970,238290,1623260,0,prescat_project,03SEP15:17:34:41,,,,,,,Ward 4,Ward 4,398954.07,142638.85,20011,ZIP 20011,,Cluster 19,,neighborhood_cluster,ward,Ward 4,stay,TRUE
